id,first,last,dob,signup,email,signupDurationSeconds,id_type,id_country,nationality,domicile,device,ad_redirect,vpn,creditScore,profit,high,pct_rank,top
3779,Dorman,Batz,1998-08-06,2020-04-16,yahoo,290,passport,UK,France,Russia,ios,0,0,691,6.78,1,0.0906,0
146,Jakob,Adams,1944-11-18,2020-01-16,gmail,523,drivers_licence,Germany,France,Germany,ios,0,0,603,1.62,0,0.00315,0
425,Carolyne,Kuhlman,1980-06-29,2020-10-25,gmail,582,national_id,France,France,Russia,android,1,0,558,12.03,0,0.2116,0
4030,Jamya,Koss,1988-01-10,2020-08-19,gmail,608,drivers_licence,UK,Russia,Germany,android,0,0,457,118.78,0,0.8948,1
1932,Willow,Kemmer,1979-11-10,2020-03-14,yahoo,855,passport,France,Russia,Russia,android,1,0,636,33.16,1,0.54385,0
3932,Grisel,Dach,1951-07-17,2020-01-01,gmail,1037,passport,Germany,Germany,Germany,ios,0,0,799,5.17,1,0.055,0
932,Fletcher,Kohler,1972-09-26,2020-01-13,hotmail,686,passport,Germany,Germany,UK,ios,0,0,600,294.92,1,0.9813,1
4778,Teagan,Dibbert,1954-02-23,2020-10-26,yahoo,120,national_id,France,France,Germany,android,0,0,427,168.4,0,0.9395,1
3483,Arely,Nikolaus,1979-06-03,2020-08-04,gmail,948,passport,France,Russia,UK,ios,1,0,830,279.34,1,0.9781,1
677,Rome,Kilback,1947-06-26,2020-07-20,gmail,691,drivers_licence,Germany,France,UK,ios,1,0,762,37.19,1,0.58635,0
1849,Piper,Raynor,1953-02-10,2020-02-13,hotmail,472,drivers_licence,Russia,Germany,Germany,ios,0,0,337,233.26,1,0.9689,1
3673,Marius,Hickle,1998-09-23,2020-02-23,hotmail,211,passport,Germany,Germany,France,android,1,0,571,28.5,0,0.4886,0
3464,Frederick,Nolan,1956-08-03,2020-10-03,hotmail,634,national_id,France,France,Germany,android,1,0,371,11.59,0,0.20275,0
2130,Orra,Schuppe,1972-09-26,2020-12-22,hotmail,971,passport,France,Russia,Russia,ios,0,0,408,24.86,1,0.4385,0
4201,Melany,Feil,1995-07-01,2020-07-18,hotmail,433,passport,Russia,France,Russia,android,0,0,649,20.11,0,0.363,0
1736,Dominque,Stokes,1988-02-14,2020-03-22,hotmail,599,national_id,Russia,Russia,Russia,android,0,0,316,10.21,0,0.17175,0
3005,Randal,McLaughlin,1997-07-25,2020-01-18,gmail,633,national_id,Germany,Russia,Germany,android,1,0,434,48.91,0,0.6815,1
4134,Myrl,McClure,1994-01-06,2020-03-09,hotmail,690,national_id,UK,UK,Russia,ios,1,0,670,19.17,0,0.34775,0
3763,Dario,Harber,1964-05-12,2020-09-15,gmail,695,national_id,Russia,UK,UK,android,1,0,756,8.79,0,0.1389,0
3735,Moriah,McKenzie,1982-03-29,2020-04-29,gmail,815,passport,France,Germany,Germany,ios,0,0,648,105.61,1,0.8753,1
1591,Dilan,Ernser,1959-05-11,2020-07-16,hotmail,482,drivers_licence,Germany,France,Germany,ios,1,0,840,19.4,0,0.3523,0
198,Melany,Muller,1990-12-15,2020-04-08,hotmail,402,drivers_licence,UK,Russia,Germany,ios,0,1,510,249.8,1,0.9725,1
2615,Kerry,Hermann,1991-06-04,2020-05-30,gmail,268,passport,Russia,UK,UK,ios,0,0,634,10.65,1,0.1824,0
2978,Faron,Mills,1961-08-13,2020-12-10,gmail,402,national_id,Russia,Russia,UK,android,0,0,404,28.1,0,0.483,0
2293,Sybil,Hauck,1996-10-24,2020-10-05,hotmail,895,passport,Germany,France,UK,ios,0,0,822,18.97,1,0.3438,0
2329,Shameka,Zboncak,1946-12-15,2020-10-09,yahoo,515,national_id,France,France,UK,android,0,0,612,47.37,0,0.67125,1
2944,Orma,Pollich,1946-12-12,2020-07-18,yahoo,581,national_id,Russia,UK,UK,ios,0,0,514,71.79,0,0.7843,1
1696,Harvy,Nicolas,1975-05-13,2020-05-15,gmail,114,national_id,UK,UK,Germany,ios,0,0,769,13.92,0,0.24935,0
3121,Tomeka,Wolff,1946-09-25,2020-02-01,yahoo,128,drivers_licence,Germany,Germany,Germany,ios,0,1,420,166.33,1,0.9383,1
3242,Hung,Bayer,1945-01-16,2020-02-03,hotmail,115,passport,France,Russia,Germany,android,0,0,332,40.51,0,0.6145,1
3598,Stacia,Heller,1950-06-25,2020-02-28,yahoo,545,passport,Russia,Russia,UK,ios,1,0,631,108.12,1,0.879,1
277,Natalia,Hamill,1980-05-04,2021-01-20,hotmail,345,drivers_licence,UK,Russia,UK,ios,1,0,544,119.37,1,0.8961,1
4537,Nico,Berge,1972-05-10,2020-06-19,gmail,262,national_id,UK,Germany,Germany,android,0,0,316,23.51,0,0.4184,0
1479,Stacey,Nolan,1966-12-07,2020-04-21,yahoo,663,drivers_licence,UK,UK,UK,ios,0,0,771,14.6,1,0.2621,0
862,Lucindy,Howell,1994-09-22,2020-07-09,gmail,1104,national_id,UK,Russia,France,android,0,0,423,22.93,0,0.4094,0
2567,Stephanie,Mohr,1960-12-08,2020-04-23,hotmail,446,drivers_licence,UK,Russia,Russia,android,0,0,714,15.29,0,0.2757,0
3465,Modena,Padberg,1995-01-14,2020-10-29,hotmail,264,drivers_licence,UK,France,UK,android,1,0,716,56.09,0,0.7227,1
1873,Dillan,Stanton,1971-02-28,2020-09-13,hotmail,61,passport,Russia,UK,Russia,ios,1,0,616,14.65,0,0.2633,0
3468,Elie,Metz,1970-10-21,2020-11-15,hotmail,823,national_id,Germany,France,Russia,android,0,0,492,15.08,0,0.27105,0
3106,Amani,Pacocha,1965-01-16,2020-05-23,gmail,730,drivers_licence,Germany,France,France,ios,0,0,736,20.91,1,0.37535,0
2930,Raleigh,Morissette,1957-05-05,2020-07-09,hotmail,662,national_id,Russia,UK,France,ios,0,1,596,103.63,0,0.871,1
1974,Santa,Welch,1990-01-08,2020-04-05,gmail,627,national_id,Germany,Germany,Russia,ios,0,0,385,31.45,0,0.52325,0
3114,Giuseppe,Glover,1940-10-05,2020-10-24,gmail,91,national_id,France,France,UK,ios,0,1,675,14.46,0,0.2593,0
2539,Jeanie,Haag,1990-11-29,2020-01-26,yahoo,859,national_id,Russia,France,France,android,0,0,566,12.78,0,0.226,0
311,Zada,Hahn,1981-08-08,2020-10-29,gmail,1095,drivers_licence,Russia,France,Germany,ios,1,1,437,185.85,1,0.9514,1
4651,Milissa,Gibson,1949-01-27,2020-04-30,yahoo,270,national_id,France,Russia,UK,android,0,1,459,4.52,0,0.04415,0
4734,Pierre,Stiedemann,1993-06-01,2020-07-08,gmail,697,drivers_licence,Russia,Russia,France,windows,1,1,752,40.98,0,0.61895,1
2507,Jayvon,Gusikowski,1991-07-29,2021-01-23,gmail,1134,drivers_licence,Russia,France,Germany,ios,0,0,465,13.58,0,0.2421,0
601,Jaylin,McKenzie,1983-08-28,2020-07-14,gmail,1102,national_id,France,Russia,UK,android,1,0,459,57.36,0,0.7295,1
5779,Rhonda,Hahn,1984-01-01,2020-03-11,gmail,492,drivers_licence,UK,France,Russia,ios,0,0,639,49.92,0,0.68775,1
1504,Hoyt,Marvin,1982-10-04,2021-01-08,yahoo,637,passport,Germany,France,UK,ios,1,0,471,181.72,1,0.9484,1
400,Genoveva,McGlynn,1999-12-10,2020-01-30,yahoo,703,passport,UK,Germany,Germany,ios,0,0,674,30.26,1,0.51005,0
1472,Deontae,Turcotte,1977-12-04,2021-01-03,gmail,61,national_id,UK,Germany,France,ios,1,0,411,11.29,0,0.1943,0
2331,Robbie,Mosciski,1968-08-14,2020-12-08,hotmail,1052,national_id,UK,UK,UK,ios,1,0,548,3.32,0,0.0236,0
3773,Adah,Runolfsdottir,1958-12-24,2020-07-31,yahoo,729,national_id,Germany,Germany,Russia,ios,0,0,435,31.45,1,0.52325,0
1787,Maximo,Rempel,1965-03-28,2020-05-06,yahoo,1096,drivers_licence,UK,UK,France,ios,0,0,605,217.87,1,0.9632,1
1333,Margret,Heller,1963-12-26,2021-01-17,hotmail,1000,national_id,Germany,UK,Germany,ios,0,0,708,32.8,0,0.5402,0
3168,Jaslyn,Crooks,1962-11-29,2020-04-05,gmail,851,passport,France,Germany,Russia,ios,1,0,489,153.37,1,0.9298,1
2594,Pedro,Johnston,1958-08-16,2020-11-30,yahoo,457,passport,UK,Germany,Germany,android,0,0,665,167.34,1,0.939,1
549,Ova,Cole,1953-12-08,2020-03-26,hotmail,532,national_id,Russia,Russia,UK,android,0,0,835,15.83,0,0.2877,0
1070,Malaya,Bradtke,1941-07-17,2020-11-11,gmail,866,national_id,Germany,France,Germany,android,1,1,416,102.03,0,0.8669,1
606,Denisse,Carter,1972-01-20,2020-11-22,yahoo,1131,drivers_licence,Russia,UK,UK,ios,0,0,681,73.87,1,0.791,1
2947,Roddy,Eichmann,1977-11-19,2020-08-08,gmail,121,drivers_licence,France,Russia,France,android,0,1,482,13.48,0,0.2401,0
824,Chase,Mann,1945-07-04,2020-05-21,yahoo,411,passport,Russia,Russia,UK,ios,0,0,435,56.27,1,0.7234,1
3749,Joseline,Rogahn,1992-05-28,2020-07-04,gmail,602,national_id,UK,France,Russia,android,0,0,424,11.37,0,0.19575,0
305,Cristal,Boyer,1967-03-30,2020-03-06,hotmail,969,passport,France,France,France,ios,1,1,511,29.94,1,0.50645,0
4695,Carli,Johns,1995-03-31,2020-03-06,yahoo,503,national_id,Germany,Russia,Russia,android,1,0,607,45.98,0,0.6592,1
4531,Eve,Beer,1959-09-29,2020-01-03,yahoo,695,drivers_licence,UK,Germany,Russia,ios,0,0,631,47.91,0,0.67515,1
2342,Sincere,Lueilwitz,1975-09-10,2020-05-05,yahoo,1020,passport,Russia,Russia,Germany,ios,0,0,550,35.87,1,0.5736,0
332,Kent,Roberts,1945-01-25,2020-12-19,yahoo,355,drivers_licence,Germany,Russia,Russia,ios,0,0,525,31.18,0,0.52035,0
1237,Nichole,Schaefer,1942-10-29,2021-01-05,yahoo,982,national_id,Russia,France,France,android,1,0,326,62.17,0,0.752,1
2074,Darcy,Feeney,1985-03-08,2020-12-05,gmail,376,national_id,France,Russia,Russia,ios,1,0,559,7.11,0,0.09815,0
3900,Monty,Greenfelder,1943-03-11,2020-09-26,gmail,149,passport,Russia,France,UK,ios,1,1,320,70.41,1,0.77935,1
3645,Newell,West,1994-10-04,2020-06-10,hotmail,919,national_id,France,Germany,France,ios,0,0,545,35.32,0,0.56705,0
3569,Eulah,Ritchie,1952-04-11,2020-08-19,hotmail,229,passport,UK,Germany,UK,android,1,0,502,92.01,1,0.84535,1
3074,Pink,Dach,1997-08-22,2020-02-19,hotmail,1083,passport,UK,France,Germany,ios,0,1,580,15.37,0,0.27755,0
1888,Signe,Moore,1954-08-28,2020-10-11,yahoo,448,drivers_licence,UK,UK,Russia,android,1,0,571,12.72,0,0.2245,0
1944,Jabbar,Sipes,1982-04-08,2020-12-07,hotmail,676,passport,UK,UK,UK,ios,1,0,565,261.24,1,0.9752,1
673,Braulio,Jacobs,1970-09-13,2020-06-23,yahoo,1090,national_id,Germany,Russia,Russia,android,0,0,651,30.87,0,0.51655,0
5092,Alize,Abshire,1989-09-11,2020-10-17,hotmail,293,drivers_licence,France,France,UK,android,0,0,691,5.36,0,0.05935,0
461,Alphonsus,Murazik,1958-12-24,2020-10-23,hotmail,54,passport,Russia,France,France,android,0,0,784,143.51,0,0.922,1
4947,Joseph,Gaylord,1977-05-05,2020-05-18,gmail,613,drivers_licence,France,France,Germany,android,1,0,847,36.13,0,0.5762,0
2272,Priscila,Hudson,1981-01-05,2020-05-30,yahoo,663,national_id,Russia,France,Russia,android,1,0,589,5.26,0,0.0569,0
1794,Cordell,Bergstrom,1983-03-05,2020-05-04,hotmail,730,drivers_licence,Germany,Russia,Russia,ios,0,0,471,146.02,1,0.9235,1
4910,Johny,Bradtke,1977-09-26,2020-11-13,gmail,1186,national_id,Germany,UK,Russia,android,1,0,678,4.14,0,0.03775,0
3565,Tomasa,Effertz,1957-04-04,2020-11-11,gmail,465,passport,Russia,UK,Russia,ios,0,0,786,94.16,1,0.8503,1
3517,Claudie,Gulgowski,1944-11-24,2020-04-05,yahoo,423,passport,Germany,France,Russia,ios,1,0,368,17.95,1,0.3269,0
2001,Dylon,Krajcik,1940-08-28,2020-06-01,gmail,520,drivers_licence,Germany,UK,UK,android,0,0,317,13.96,0,0.25015,0
5759,Olaf,Mosciski,1954-02-25,2020-05-13,yahoo,1189,drivers_licence,France,France,UK,ios,0,0,713,14.33,0,0.2572,0
232,Hebert,Kuphal,1993-08-09,2021-01-19,hotmail,834,drivers_licence,UK,France,France,ios,1,0,504,13.14,1,0.23405,0
1358,Esley,Swift,1997-01-06,2020-10-28,yahoo,357,passport,France,Russia,Russia,ios,1,1,731,29.93,1,0.50625,0
2333,Alzina,O'Reilly,1974-05-08,2020-04-23,gmail,396,national_id,Russia,France,France,android,0,0,751,13.89,0,0.24875,0
3551,Porsha,Osinski,1940-01-20,2020-06-18,yahoo,161,drivers_licence,UK,Germany,Russia,ios,0,0,696,49.2,1,0.6832,1
929,Zella,Herman,1992-06-28,2020-07-03,gmail,770,passport,Germany,UK,France,ios,1,0,768,3.95,0,0.03395,0
5095,Grafton,Schaefer,1983-01-19,2020-02-14,yahoo,543,drivers_licence,Russia,Germany,France,android,1,0,645,35.91,0,0.57395,0
1633,Lee,Swift,1973-05-11,2020-09-20,yahoo,550,drivers_licence,France,Germany,Germany,windows,0,0,809,1.97,0,0.0057,0
3356,Oral,Reichel,1951-03-19,2020-09-07,hotmail,735,national_id,Germany,France,Germany,android,0,0,839,39.09,0,0.60365,1
3398,Kristine,Leannon,1984-12-10,2020-05-06,yahoo,109,national_id,UK,Russia,France,android,0,0,388,31.36,0,0.52265,0
4755,Harland,Gerhold,1991-07-18,2020-02-22,hotmail,331,drivers_licence,France,UK,UK,android,1,0,512,23.02,0,0.4105,0
3426,Vickie,O'Keefe,1974-11-13,2020-08-26,gmail,397,national_id,Germany,France,France,android,0,0,811,23.4,0,0.4163,0
4657,Ashlynn,Walsh,1970-05-04,2020-05-03,yahoo,527,national_id,Russia,Russia,France,ios,0,0,731,183.3,0,0.949,1
2586,Nealie,Bradtke,1944-04-28,2020-02-20,yahoo,751,national_id,Russia,France,Germany,android,0,0,382,8.1,0,0.1216,0
3930,Fronia,Towne,1940-03-06,2021-01-04,hotmail,280,national_id,Germany,Russia,France,android,1,0,377,20.06,0,0.36205,0
3369,Portia,Nienow,1996-12-17,2020-10-09,gmail,909,drivers_licence,UK,UK,Russia,android,1,0,793,14.39,0,0.2582,0
3499,Squire,Stanton,1965-06-12,2020-07-07,gmail,929,national_id,UK,UK,France,android,1,0,395,67.3,0,0.76975,1
2082,Rashaan,Purdy,1987-03-02,2020-03-08,yahoo,905,passport,Russia,UK,Germany,ios,0,0,692,18.63,1,0.33875,0
313,Stephani,Wunsch,1954-12-07,2020-07-19,hotmail,1189,national_id,Germany,Germany,Germany,ios,0,0,657,82.67,1,0.821,1
2917,Ewald,Friesen,1952-10-16,2020-08-09,gmail,455,passport,France,Russia,France,android,1,0,427,55.06,0,0.71755,1
3515,Napoleon,Konopelski,1997-02-27,2020-12-13,hotmail,542,passport,Germany,UK,UK,ios,1,0,501,37.75,1,0.5907,0
3225,Marco,Shields,1968-04-23,2020-01-14,hotmail,397,national_id,France,Russia,Russia,android,0,0,760,14.96,0,0.26895,0
4679,Santo,Beatty,1955-01-04,2020-08-28,hotmail,313,national_id,UK,France,France,android,0,0,586,82.29,0,0.81915,1
3597,Alexia,Price,1982-06-26,2020-06-10,yahoo,1160,national_id,Germany,UK,Russia,ios,0,0,449,18.91,0,0.34325,0
1528,Chelsey,Hintz,1973-02-28,2020-11-26,gmail,988,passport,Russia,Russia,France,ios,0,0,776,81.77,1,0.8175,1
4994,Brannon,Barton,1956-11-12,2020-02-01,gmail,450,drivers_licence,Germany,France,France,ios,1,0,640,42.04,0,0.628,1
1143,Josiephine,Schuppe,1951-09-01,2020-01-09,gmail,1019,drivers_licence,UK,UK,France,android,0,0,573,103.39,0,0.8704,1
1319,Harland,Mann,1959-06-11,2020-08-23,gmail,306,national_id,Russia,France,UK,android,0,0,677,38.28,1,0.59675,0
825,Lidia,Herzog,1998-01-20,2020-01-10,gmail,934,drivers_licence,UK,Germany,France,ios,0,1,701,14.79,1,0.26635,0
2554,Hughey,Pfannerstill,1974-11-17,2020-11-21,yahoo,923,passport,UK,UK,France,ios,0,0,587,150.88,1,0.9274,1
3546,Shirley,Grant,1968-12-28,2020-07-22,yahoo,964,national_id,Germany,France,France,windows,1,0,618,180.65,0,0.9477,1
4906,Jasmin,Gerlach,1975-09-27,2020-04-14,yahoo,221,drivers_licence,Germany,Russia,Germany,ios,1,0,624,155.83,0,0.9312,1
3045,Jesse,O'Hara,1955-08-14,2020-12-19,hotmail,286,national_id,France,UK,UK,android,0,0,806,22.71,0,0.40575,0
2833,Erlene,Eichmann,1946-11-17,2020-10-17,yahoo,766,national_id,France,Russia,Russia,android,1,0,797,56.24,0,0.7232,1
1100,Welton,Hansen,1961-04-22,2020-05-24,yahoo,615,national_id,France,UK,UK,android,0,0,317,36.67,0,0.5813,0
2497,Joan,McCullough,1951-10-31,2020-06-25,yahoo,407,passport,Russia,UK,France,ios,0,0,564,36.71,1,0.5818,0
1518,Tyron,Nikolaus,1995-10-09,2020-08-23,hotmail,532,drivers_licence,Germany,France,UK,ios,0,0,774,52.95,1,0.7061,1
1594,Sam,King,1999-08-05,2020-07-18,gmail,899,passport,Germany,Russia,UK,windows,0,1,336,113.78,1,0.88705,1
4518,Shoji,Ledner,1971-07-31,2020-09-10,gmail,793,national_id,UK,UK,UK,windows,0,0,570,63.15,0,0.7553,1
2500,Vira,O'Hara,1948-03-03,2021-01-01,hotmail,795,drivers_licence,Russia,UK,Russia,ios,0,0,398,40.56,1,0.61545,1
447,Francisca,Mitchell,1992-05-26,2020-02-17,gmail,93,passport,UK,France,France,ios,0,0,760,196.93,1,0.9555,1
3793,Ardith,Kirlin,1989-04-30,2020-10-02,yahoo,139,national_id,Germany,Germany,France,ios,0,0,419,29.52,1,0.5016,0
1081,Sussie,Buckridge,1976-07-12,2020-11-06,gmail,597,national_id,Russia,Russia,Germany,android,1,0,690,4.85,0,0.0494,0
2602,Tiffanie,Wisozk,1991-02-19,2020-06-05,gmail,515,national_id,UK,Germany,Russia,ios,0,0,538,41.22,0,0.621,1
2607,Deric,Lubowitz,1960-01-23,2020-05-31,hotmail,907,drivers_licence,France,France,Germany,windows,0,0,479,10.72,1,0.1833,0
1391,Khiry,Botsford,1976-06-24,2020-10-28,hotmail,644,passport,UK,Russia,Russia,ios,0,0,691,38.27,1,0.5965,0
5475,Amare,Ruecker,1994-08-15,2020-01-21,yahoo,127,national_id,Germany,Russia,France,android,0,0,646,21.15,0,0.37955,0
1806,Nico,Boyer,1970-08-26,2020-10-31,hotmail,1048,national_id,France,France,Russia,ios,0,0,763,34.6,0,0.5585,0
3946,Olivine,Hickle,1975-07-13,2020-02-19,yahoo,916,passport,Russia,France,Germany,ios,1,1,478,14.05,1,0.25215,0
3966,Florance,Pfeffer,1993-01-16,2020-07-08,gmail,116,passport,Germany,Russia,France,ios,0,0,835,561.42,1,0.9954,1
115,Billie,Bailey,1997-10-31,2020-09-29,hotmail,1030,passport,UK,Germany,Germany,android,1,0,369,407.35,1,0.9908,1
241,Gaines,Auer,1942-02-24,2020-06-07,gmail,673,passport,Russia,UK,France,ios,0,1,829,94.7,1,0.8511,1
2659,Gerald,Reilly,1971-01-25,2020-04-07,gmail,577,drivers_licence,Russia,Russia,Germany,ios,1,0,434,84.98,1,0.82715,1
902,Grayling,Olson,1941-07-08,2020-08-26,yahoo,766,passport,Russia,Russia,France,ios,1,0,621,517.47,1,0.9938,1
3336,Wilhelm,Bahringer,1961-12-13,2020-02-15,yahoo,217,passport,Russia,France,Russia,ios,0,0,596,67.51,1,0.7706,1
4169,Ula,Kuphal,1968-04-15,2020-11-08,hotmail,1198,national_id,Russia,UK,Russia,android,0,0,634,7.57,0,0.1077,0
2801,Chuck,Shanahan,1942-05-16,2020-09-04,yahoo,989,drivers_licence,Germany,Germany,Russia,android,0,0,517,5.27,0,0.05725,0
1386,Erastus,Hoeger,1968-10-07,2020-02-15,hotmail,939,passport,UK,France,France,ios,0,0,454,228.63,1,0.9674,1
499,Lilly,Wuckert,1984-01-18,2020-02-27,gmail,58,national_id,France,UK,Russia,ios,0,0,544,59.42,0,0.7398,1
3605,Tavaris,Cummings,1944-01-20,2020-06-18,hotmail,615,drivers_licence,France,Germany,Russia,ios,1,0,616,7.65,1,0.1101,0
5273,Lukas,Hoppe,1966-10-31,2020-09-28,yahoo,991,drivers_licence,Russia,Germany,France,android,0,0,800,14.62,0,0.26265,0
2945,Kraig,Powlowski,1945-09-02,2020-05-08,gmail,701,passport,UK,Russia,Germany,ios,0,0,520,102.86,1,0.8686,1
2192,Maryann,Kris,1966-09-20,2020-06-07,gmail,410,passport,Russia,UK,Germany,ios,1,0,466,99.62,1,0.8612,1
2324,Norah,Rolfson,1942-05-05,2020-03-26,yahoo,322,national_id,Germany,Russia,France,android,0,0,844,11.4,0,0.1965,0
922,Noemie,Mohr,1971-07-11,2020-01-23,gmail,977,drivers_licence,Germany,Germany,Russia,android,0,0,352,22.51,0,0.40245,0
2150,Heber,Goyette,1999-02-08,2020-09-06,gmail,1037,drivers_licence,France,France,Germany,windows,0,1,732,22.65,0,0.405,0
2994,Kelsey,Keebler,1987-10-28,2020-07-08,yahoo,1184,national_id,UK,Germany,Russia,android,0,0,813,22.92,0,0.409,0
4567,Hartley,Carter,1941-09-17,2020-05-15,gmail,430,drivers_licence,France,France,Russia,android,0,0,656,27.99,0,0.48155,0
1673,Marlie,Bogan,1941-01-03,2020-04-22,yahoo,1000,drivers_licence,Germany,Germany,France,ios,0,0,545,30.39,1,0.5116,0
2244,Kanye,Nicolas,1978-08-16,2020-05-22,gmail,427,national_id,France,Germany,UK,android,0,0,567,9.54,0,0.15645,0
389,Seneca,Howell,1978-04-30,2020-02-28,hotmail,678,national_id,France,France,Germany,ios,0,0,837,42.14,0,0.6286,1
580,Marshal,Collier,1960-05-16,2020-03-09,gmail,464,passport,Russia,Germany,UK,android,0,0,759,18.58,1,0.338,0
2368,Eva,Kiehn,1954-03-10,2020-09-19,hotmail,1090,passport,UK,France,UK,ios,0,1,521,28.65,1,0.4913,0
202,Drema,Klocko,1977-12-15,2020-02-05,hotmail,1070,national_id,Russia,Germany,Germany,ios,1,1,395,92.13,1,0.8457,1
4392,Buna,Mertz,1993-07-16,2020-05-13,hotmail,985,national_id,Russia,UK,Russia,android,0,0,806,15.24,0,0.27455,0
2739,Memphis,Schuppe,1956-04-03,2020-08-11,gmail,604,national_id,France,UK,France,ios,1,1,780,81.35,1,0.8168,1
752,Luverne,Conn,1964-04-26,2020-09-20,yahoo,908,drivers_licence,France,Russia,France,ios,1,0,814,63.51,1,0.7567,1
4757,Duncan,Heller,1975-09-02,2020-01-26,gmail,267,passport,UK,France,France,ios,1,0,756,30.96,0,0.5177,0
2898,Cambria,Jacobi,1975-11-03,2020-09-08,hotmail,520,passport,UK,UK,Russia,ios,0,0,663,195.18,1,0.9552,1
2718,Katie,Bode,1971-11-17,2020-05-03,hotmail,164,drivers_licence,Germany,UK,UK,ios,0,0,663,125.35,1,0.9031,1
2464,Annetta,Rempel,1958-06-17,2021-01-22,hotmail,1090,drivers_licence,Germany,France,UK,windows,0,0,530,41.62,1,0.6244,1
2838,Janell,Thompson,1951-11-16,2020-05-17,gmail,1199,drivers_licence,France,France,Germany,ios,0,0,364,26.42,1,0.459,0
2111,Salena,Kerluke,1956-10-29,2020-07-24,yahoo,500,national_id,France,Germany,UK,android,0,0,360,4.22,0,0.0393,0
2639,Djuna,Schiller,1967-02-11,2020-06-01,hotmail,575,drivers_licence,Germany,Russia,Russia,windows,1,1,369,26.94,0,0.4679,0
3832,Isreal,Ryan,1992-05-03,2020-08-13,yahoo,445,passport,UK,France,UK,windows,0,0,778,37.99,1,0.5938,0
2138,Barb,Fisher,1970-03-19,2020-03-16,yahoo,580,passport,France,France,UK,ios,0,1,842,20.0,0,0.36155,0
3036,Eli,Muller,1969-11-13,2021-01-06,yahoo,807,national_id,UK,UK,UK,ios,0,0,441,54.84,1,0.7155,1
3527,Jeffrey,Robel,1940-02-10,2020-04-04,hotmail,1133,passport,France,Russia,Russia,android,0,1,483,82.66,0,0.8209,1
4552,Maegan,Cole,1946-03-04,2020-04-21,hotmail,720,national_id,Russia,UK,France,android,1,0,629,12.41,0,0.21845,0
255,Wayland,Corkery,1985-09-24,2020-08-28,gmail,205,drivers_licence,France,Russia,UK,ios,1,0,327,48.68,1,0.67985,1
1133,Hildegarde,Prosacco,1985-12-06,2020-02-18,hotmail,1088,passport,UK,France,France,ios,1,0,571,133.74,1,0.91275,1
3463,Ragna,Feil,1982-04-14,2020-05-26,yahoo,684,national_id,France,Germany,Russia,windows,0,0,709,32.28,0,0.53395,0
2458,Zelia,Jacobi,1983-02-25,2020-04-22,yahoo,347,drivers_licence,UK,Germany,Germany,ios,0,0,556,16.33,1,0.2975,0
5761,Dawn,Hartmann,1951-03-12,2020-05-23,yahoo,312,drivers_licence,France,UK,France,ios,1,0,544,3.31,0,0.0234,0
1529,Jade,Goodwin,1982-02-27,2020-03-27,hotmail,652,passport,Germany,Russia,France,android,1,0,554,38.68,1,0.60045,1
3744,Jenna,Beatty,1969-12-03,2020-09-30,yahoo,861,drivers_licence,Germany,Germany,France,android,1,0,687,29.38,0,0.49995,0
4913,Sarai,Ziemann,1980-10-10,2020-10-29,gmail,1193,national_id,UK,France,Germany,android,1,0,398,13.28,0,0.2365,0
4547,Patsy,Labadie,1956-12-31,2020-05-06,gmail,547,national_id,Russia,Russia,France,ios,0,0,739,46.9,0,0.6663,1
61,Camille,Schowalter,1982-04-09,2020-08-17,hotmail,407,national_id,Russia,Russia,UK,android,0,0,465,11.53,0,0.2011,0
5176,Sula,Leannon,1973-07-07,2020-03-29,yahoo,759,national_id,France,Russia,France,ios,0,0,356,6.65,0,0.08735,0
1034,Abram,Medhurst,1956-01-27,2020-12-17,hotmail,747,drivers_licence,Russia,France,Germany,android,0,0,355,23.07,0,0.4112,0
1851,Carlyle,Wuckert,1953-09-26,2021-01-12,yahoo,132,national_id,France,Russia,UK,android,1,0,338,21.98,0,0.3932,0
4664,Carson,Sporer,1949-08-30,2020-10-03,gmail,715,national_id,UK,Russia,Russia,ios,0,0,623,68.66,0,0.7744,1
